id,tweet
1389638954001997827,@gunjanjeni @Sowmyareddyr @BSYBJP Is patient on Oxygen Cylinder? (Yes/No): Y 8. Searching Hospital ICU Bed Since? Yesterday 9. List of Hospitals Visited: Admitted at PROMED hospitals for covid 10. Covid Test Done? (Yes/No): yes 11. Covid Result (+ve/-ve/Awaiting): RTPCR +ve 12. Prefer Govt/Pvt/Any Hospital? Any
1389638507619000320,@gunjanjeni @Sowmyareddyr @BSYBJP 8. Searching Hospital Bed Since ?: Afternoon 9. List of Hospitals Visited : 3 10. Covid Test Done ? : Yes 11. Covid Result: positive (+ve/-ve 12. Prefer Govt/Pvt/Any Hospital? : Any icu 13. Attender Mobile No : 9606030269 9036836106 14. Relation to the Patient : mother
1389632035514241024,Urgent need ICU bed in gurgaon or delhi: Patient Name - M Kumar Patient Age/Sex - 33/M Oxygen Level - 80 with oxygen cylinder support Blood Group - Not known Covid +ve Date - 25/04/2021 SRF ID # - 0606201192813
1389629406541275139,"Situation has gone from bad to worse, he is in urgent need of an ICU bed, please help. @srinivasiyc @SonuSood @BbmpEast @BBMPSouthZone @BBMPCOMM @bbmpcommr @Actor_Siddharth @ReallySwara #urgent #covid19 #covid #bengaluru #bengalore"
1389628932723380225,"@Tejasvi_Surya I just tried to check the bed status on BBMP site and it says ""resource limit reached"". Did they switch off the servers or something?  The covid care centres as i understand do not have ICU beds and only for asymptomatic patients."
1389624636510412805,"Congratulations @Tejasvi_Surya anna Your exposure will put to an end for illegal scam of bed, oxygen, icu facility etc which is required for covid patients. Hope this blocking of medical infrastructure for making illegal money should be brought to an end. #punishtheculprits"
1389621371349602304,@srinivasiyc  Please help with an ICU bed in Ahmedabad. Please reach out to ky friend asap for his mom. She is Covid + a month back and then developed Lung Fibrosis and she has blood cancer. Please contact 7767077407. Currently SpO2 goes low to 35 even with oxygen support. 🙏🙏🙏
1389617159425478657,Need urgent ICU bed in #Bengaluru for one my friends father. Please check if anyone can urgently help. Details are mentioned in the pic. @SonuSood @IYC @TeamSOSIndia @srinivasiyc @thevirdas @Khalsa_Aid @FarOutAkhtar #Covid  https://t.co/Qbgg0uGtK7
1389613201172488196,There's currently a black market for everything Covid-related right from a paracetamol tablet to an ICU bed in India.
1389608139142488064,#Delhi ICU Beds available   SVP Covid Hospital has ICU beds available.   Please call : 9868100678 9818047498 #Verified #CovidIndia #COVIDEmergency2021 #DelhiFightsCorona
1389599320979038212,Covid patient@sewakshetra bsk Blr needs Remdesivir&amp;ICU care.BBMP helplines  https://t.co/70iD5qE5ta &amp;friends are leaving no leaf unturned. What should one do? @narendramodi @BBMPCOMM @CMofKarnataka @DHFWKA @MoHFW_INDIA @WeAreBangalore @drharshvardhan #Remdesivir #ResignModi
1389597867413626880,ICU bed needed in blore. Patient health is deteriorating. Please help  @Mahesh170991 @deepika_s09  @SidNaaz_News @MalharBarai  @covidbangalore @covidhelpblore @indiancovid @Lebbananda @burgerbang  https://t.co/UZObisoNdS
1389595508834856968,@Venknar @gcmouli @avarakai Hospital: KC General Malleswaram   Contact: 080-23344022  13 Icu beds available In Bangalore If anyone needs call or WhatsApp 8050088100 (Manju Satish)  Chairman's club Near Kodigehalli has been converted into a Covid facility with oxygen and ICU
1389588951757836289,"If 4th year medical students can be in COVID icu, why not dentists and other specialists ? They will be advised by some senior doctor through telemedicine."
1389586985552023562,"@SecularProMax @Improvised19 @Aparna For Registration of Beds, kindly call:Intergrated Covid Control Command at - 1800 419 2211 Normal bed with oxygen  And ICU Bed also available... #SOSIYC  #Delhi  #Helptohelp2021 Cc:- @_sayema"
1389583537280483329,5. Dedicated ICU space should be identified for NON CoVID emergencies . The toll from delayed cancer and other lifesaving treatment will be high.
1389580502248525829,"Guitar teacher, 29, dies for lack of ICU bed  DENNY BOY  This fit and fine young man's life was cut-short after his FAMILY COULDN'T FIND A BED for him in Bengaluru for #Covid treatment.   There are many like him who left us after FAILING TO FIND TIMELY TREATMENT IN BENGALURU  https://t.co/TLXwvKf5nO"
1389578243900993543,"1 ICU Bed urgently required in Guhawati, Assam.  A patient near GMC hospital. Please AMPLIFY! #COVIDEmergencyIndia #CovidHelp #Guhawati #COVID"
1389575030372139018,"#CovidSOS #ICUBed #NewDelhi  Attendant Name *:  Rakhi Sinha Attendant Phone*: 9953285212  Patient Name*: P. K. Sinha Patient Age*: 47 years Blood Group*: B+ Patient Location*: House non.237 , pocket 5 Sector -22 Rohini Spo2 level- between 70 to 80 *Immediate ICU bed required*"
1389574862193131526,@BBMPCOMM @BangaloreMirror @AAPBangalore Please help🙏🏻  Patient Name: Raju  Patient Sex/Age: male 60 Current Oxygen Saturation: 82 Patient/Relative Contact No: 9740000806 Oxygen support required: yes ICU required: yes Blood Group: a +ve Covid report: positive
1389573845997080579,"🚨SOS Bengaluru🚨 ICU Bed with Ventilator required urgently. Patient Name: Arvind Bajaj Contact Number: 9916187357 Contact Person: Pooja Bajaj COVID Test: positive Oxygen Level: 85 Even though he is being provided with Oxygen, his SpO2 levels are not increasing #BengaluruSOS"
1389570567490080774,"@sosiyc   Any leads for an ICU bed in Chennai, for a 70-yr-old male pacemaker patient, Covid inoculated, but possibly infected?   Test and CT scan results awaited.   🙏"
1389565937351806977,"@kclikestoeat @BBMPCOMM It’s about time #BBMP made verified new COVID CARE CENTRES + ICU facilities.   If so much data is being collected and nothing is being done about increasing capacity, it’s such a sham."
1389564355771965441,"@weareyuvaa  Urgently need O+ plasma for my friend's father undergoing treatment for COVID at the ICU in Sagar Appolo Jayanagar Blore. Anyone who was COVID+ and recovered between Dec 2020 to April 2021 is eligible.  Contact Chandra at 9980138667, 8861207889 Pls Help !!!"
1389563325374025729,"@peakbengaluru Patient Mrs. Ravina  K/ Age-50yrs. Covid positive date - 27th April/ O2 level now- 86, Pulse 95/ Has fever, low oxygen and dropping pulse/ Area -HBR layout,Blr 560043 Looking for a hospital bed with oxygen, and ICU facility:Mob 9902867369 BU number:708587&amp;755867"
1389563237994143753,"@WeAreBangalore Patient Mrs. Ravina  K/ Age-50yrs. Covid positive date - 27th April/ O2 level now- 86, Pulse 95/ Has fever, low oxygen and dropping pulse/ Area -HBR layout,Blr 560043 Looking for a hospital bed with oxygen, and ICU facility:Mob 9902867369 BU number:708587&amp;755867"
1389562786275946501,"@BoskyKhanna @DHFWKA @nammametro @MDNammaMetro @NewIndianXpress @XpressBengaluru @santwana99 @BBMPCOMM @CovidKarnataka @NammaBengaluroo @bengalurutrains @Namma_ORRCA @BAFBLR @mla_sudhakar @WeAreBangalore Patient Mrs. Ravina  K/ Age-50yrs. Covid positive date - 27th April/ O2 level now- 86, Pulse 95/ Has fever, low oxygen and dropping pulse/ Area -HBR layout,Blr 560043 Looking for a hospital bed with oxygen, and ICU facility:Mob 9902867369 BU number:708587&amp;755867"
1389561046554222597,"@DMjaunpur Sir please increase no of test centres, icu beds and ventilator bed in jaunpur. This district is having a huge population and everyone can't afford to move varanasi. And varanasi is already  crowded with covid patients. Sanitisation is not a solution. @MrityunjayUP @CMOfficeUP"
1389559541474369545,"@krishnabgowda Patient Mrs. Ravina  K/ Age-50yrs. Covid positive date - 27th April/ O2 level now- 86, Pulse 95/ Has fever, low oxygen and dropping pulse/ Area -HBR layout,Blr 560043 Looking for a hospital bed with oxygen, and ICU facility:Mob 9902867369 BU number:708587&amp;755867"
1389559421273927683,"@krishnabgowda @DHFWKA Patient Mrs. Ravina  K/ Age-50yrs. Covid positive date - 27th April/ O2 level now- 86, Pulse 95/ Has fever, low oxygen and dropping pulse/ Area -HBR layout,Blr 560043 Looking for a hospital bed with oxygen, and ICU facility:Mob 9902867369 BU number:708587&amp;755867🙏"
1389558034398019589,"@BoskyKhanna @DHFWKA @NewIndianXpress @XpressBengaluru @santwana99 @CovidKarnataka @NammaBengaluroo @koramangalares1 @KoramangalaRWA @_kanakapuraroad @namma_BTM @Namma_ORRCA Patient Mrs. Ravina  K/ Age-50yrs. Covid positive date - 27th April/ O2 level now- 86, Pulse 95/ Has fever, low oxygen and dropping pulse/ Area -HBR layout,Blr 560043 Looking for a hospital bed with oxygen, and ICU facility:Mob 9902867369 BU number:708587&amp;755867"
1389555863354966017,"@salonimalhotra @vijayshekhar Covid Isolation is divided into multiple categories:  1. Covid Care Centre : Hotel, Resort, School, corp office or convention hall.  2. Hospital: General Ward 3. Hospital : Oxygen Bed / HDU. 4. ICU 5. Ventilator.  Depending on condition of patients, they get referred to above."
1389552268194746373,"What measure you suggest to govts where thousands of people are dieing everyday without Medicine, Oxygen and ICU beds.....?????😍 Hope u r aware of the situation in Karnataka, Covid patients are murdered by not providing Oxygen by the govt &amp; admn. Still not disturbed.....!!!!!😍"
1389550727228448774,"ರಾಜ್ಯದಲ್ಲಿ ಕೊರೊನಾ ಪ್ರಕರಣಗಳ ಸಂಖ್ಯೆ ತೀವ್ರ ಏರಿಕೆಯಾಗ್ತಿದ್ದು, ಸರ್ಕಾರ ಮತ್ತೊಂದು ನಿರ್ಧಾರ ತೆಗೆದುಕೊಂಡಿದೆ, ಸರ್ಕಾರಿ ಕೋಟಾದಡಿ ಖಾಸಗಿ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಾಗುವ ರೋಗಿಗಳ ಆಕ್ಸಿಜನ್ ಬೆಡ್ ಚಿಕಿತ್ಸಾ ವೆಚ್ಚ ಹೆಚ್ಚಳ ಮಾಡಿದೆ. #hospital #beds #icu #oxygen #covid #corona #karnataka #KannadaNews #lankesh  https://t.co/Z0pM8Z4QcF"
1389547311941013505,#Delhi #DelhiCovid #DelhiSOS #SOSDelhi #Gurgaon #Gurugram  #ICUBeds #ICUBedwithOxygen #icu  #CovidIndia #CovidIndiaInfo  #Verified  Deen Dayal College converted to COVID Care. The SVP hosp with 1000 beds is operational. Only has ICU &amp; Ventilator services.  https://t.co/iRXXZRkhIP
1389546794930118656,@SonuSood   Need ICU bed with ventilator for a critical patient in Hyderabad.  Patient: Yogesh Tolia Age: 62 ContacT: 7709863996 (son)  #hyderabadcovidhelp #hyderabad #covid #COVIDEmergencyIndia
1389544876820271105,"We need urgent ICU bed in Bangalore.  1. Patient Name: Pushpalatha U B  2. Age: 70 ( Diabetic / has Pace maker) 4. Symptoms: COVID positive . Fever , throat pain . CRP - 39 ( high)  5. SPO2 Level: 83  6. Attender Mobile No:8861777726 ( daughter )#peakbengaluru #sridharlaxmann"
1389543262545981442,"Desperation &amp; dead ends for stricken families as India's crowd-sourced chaos makes social media hunt for Covid ICU beds, critical medicines, oxygen exhausting, often futile  https://t.co/HFRjVIr6sb via @technology Sign up for Bloomberg's Fully Charged tech newsletter on same page  https://t.co/npXKSGdp9K"
1389543162415177730,@sambitswaraj Can you please post similar videos wherein citizens across the country are dying due to lack of oxygen and ICU beds due to Covid crisis?
1389540744814342149,Need 400ml plasma A- blood group in Jaipur urgently. My sister is covid positive in ICU at Fortis Hospital. Please call 9880194890 @rsingh4u @maharajasharma  please activate local Jaipur connects
1389535603536977924,@Neerjargon The SVP COVID Hospital at Delhi has ICU Beds. Only patients in serious condition requiring ventilator and ICU support can be admitted.  Col. Saini: 9968656990 Dr. Chug 9868100678 Dr. Rashmi Agarwal        9818047498 011-26655959   ( verified by a colleague ) Hope this helps.
1389529251750154240,@Tejasvi_Surya  Hats off sir. Way to go.👏👏👏  Pls #punch those #jokers in their faces and pls put those #lobbying officers into #covid patients icu and let them suffer.   #corruptpolitics   @CMofKarnataka  @BBMPCOMM  @BommanhalliBBMP  @krishna_sathya  @nimmaupendra
1389528749712887814,"@SRVishwanathBJP @BBMPCOMM @BbmpsplHealth @BBMPAdmn @krishnabgowda - now they for covid patient icu rate is 50000/- per day, is it not immoral practice in worst hit pandemics?? While world is supporting noble cause and our own exploits situation, how can poor survive. Pse help🙏🏿"
1389528504585179141,"The pandemic is the broken healthcare system, which is 100 years old, a doctor who works at an ICU for poor Covid patients tells me"
1389527784297431040,@SRVishwanathBJP @BBMPCOMM @BbmpsplHealth @BBMPAdmn @krishnabgowda - Dear Sir KK hospital admitted patient Rajeev Tripathi BU no 611024 @ 30k for covid treatment in icu ward where as as per SAST they are not suppose to charge more than 15k. But now billed for 14days 7.4lacs ??
1389525205559644162,@karthik_aaren @Deepak_k_selvam @yoga1531 @BBMPCOMM @TajinderBagga @Tej_AnanthKumar @RAshokaBJP Keep calling it fluctuates basis availability even manipal mains had 2 icu non covid bed last night
1389523990058651650,"Exorbitant prices charged by KK hospital yelahanka ICU for treating covid patient for 14days. Request @DrKSudhakar4  @BBMPCOMM @SRVishwanathBJP to please take action, and save citizens from being further harassed by these institutions at the time of crisis.  https://t.co/CZ3UweMqfG"
1389519829586137088,"@CMOfficeUP  ""FAULTY OXYGEN EQUIPMENT AT KGMU COVID ICU, LEADING TO CRITICAL CONDITION""  https://t.co/VDFDxlrTwh"
1389519629790367751,"@AdminLKO  ""FAULTY OXYGEN EQUIPMENT AT KGMU COVID ICU, LEADING TO CRITICAL CONDITION""  https://t.co/IguaMQb9Wr"
1389518976393297926,Help flying in from the Indian Air Force with a 100 bed Covid care facility for the public in Jalahalli in #Bengaluru from this month. It will have 10 #ICU beds.   Bed allotment through #BBMP.   👍🏼🌺  @IAF_MCC  @BBMPCOMM  @Prodef_blr
1389509998493974529,Covid Patient @ sewakshetra Bsk needs ICU care.South zone asked to contact 108 that’s not connecting&amp; 1912 no response @CMofKarnataka @BBMPCOMM @DHFWKA @WeAreBangalore @CovidKarnataka
1389509303417987073,@building_nishu @srinivasiyc @GautamGambhir @GautamGambhir whole family is down with Covid. Need oxy concentrator or ICU bed. In vasundhra enclave. Please help.
1389507862154543108,"@mla_sudhakar @DHFWKA @BBMPCOMM @BJP4Karnataka @Tejasvi_Surya 28 days completed in hospital due to #covid and still in ICU, kindly help the family financially by converting to #bbmp account #corona #bangalorecovid @CollegeRamaiah @MSRMHOfficial"
1389507260003414018,"Verified yesterday. Check again  At 3:19 pm 03/05/21  ICU set up at home with oxygen concentrator, monitor , 24 hrs nursing and online doctor consultation This costs @17,000 per day + gst and the package is for 10 days. To book   https://t.co/qzFn7uFrOn Whatsapp only: 9869503774"
